"Order Id";"Order Date";"Ship Date";"Ship Mode";"Product_Count";"Sales";"Quantity";"Profit"
"CA-2016-125843";"13-08-2016";"16-08-2016";"First Class";2;125.91999999999999;11.0;62.5136
"CA-2017-120404";"20-11-2017";"24-11-2017";"Second Class";3;623.9300000000001;7.0;181.5081
"CA-2017-167549";"25-07-2017";"27-07-2017";"First Class";1;298.116;6.0;-4.2588
"CA-2016-120082";"25-03-2016";"27-03-2016";"Second Class";1;59.52;3.0;17.856
"US-2016-168095";"15-07-2016";"20-07-2016";"Standard Class";2;335.8;8.0;57.321999999999996
"CA-2017-166093";"17-08-2017";"24-08-2017";"Standard Class";7;3397.732;30.0;902.0742
"CA-2016-146325";"14-12-2016";"17-12-2016";"First Class";2;216.22400000000002;12.0;25.887800000000002
"CA-2017-134194";"25-12-2017";"01-01-2018";"Standard Class";4;119.18200000000002;21.0;-57.0336
"CA-2014-131009";"01-03-2014";"05-03-2014";"Standard Class";4;574.194;20.0;-61.157700000000006
"CA-2015-145814";"19-11-2015";"24-11-2015";"Standard Class";2;867.744;6.0;252.1544
"CA-2014-138359";"01-04-2014";"06-04-2014";"Standard Class";2;73.19999999999999;6.0;5.736
"CA-2017-131807";"05-10-2017";"10-10-2017";"Standard Class";5;745.12;21.0;-16.741800000000005
"CA-2017-104864";"18-11-2017";"23-11-2017";"Second Class";5;552.856;29.0;34.89619999999999
"CA-2016-157707";"10-10-2016";"12-10-2016";"First Class";3;227.65800000000002;5.0;-180.26250000000002
"US-2015-126753";"16-08-2015";"20-08-2015";"Standard Class";6;578.0940000000002;17.0;-115.9042
"CA-2014-166051";"31-05-2014";"05-06-2014";"Standard Class";2;773.7;6.0;230.9727
"CA-2015-113040";"27-08-2015";"31-08-2015";"Standard Class";1;5.104;1.0;1.6588
"CA-2014-113383";"10-09-2014";"13-09-2014";"First Class";2;336.82;9.0;98.58840000000001
"CA-2017-152499";"22-01-2017";"25-01-2017";"Second Class";2;22.991999999999997;8.0;5.7996
"CA-2016-151498";"21-04-2016";"24-04-2016";"First Class";1;8.32;5.0;2.808
"CA-2016-137939";"20-07-2016";"23-07-2016";"Second Class";1;89.95;5.0;43.176
"US-2016-117793";"23-08-2016";"29-08-2016";"Standard Class";4;79.74000000000001;10.0;34.3419
"CA-2016-133872";"14-06-2016";"17-06-2016";"First Class";2;58.4;6.0;-24.316
"US-2015-165743";"20-11-2015";"23-11-2015";"Second Class";3;160.272;15.0;-258.5952
"US-2017-105998";"03-11-2017";"05-11-2017";"First Class";2;1872.934;17.0;108.8048
"US-2014-148194";"04-05-2014";"07-05-2014";"First Class";2;69.86;11.0;22.932000000000002
"US-2015-151407";"08-11-2015";"12-11-2015";"Standard Class";1;263.96;4.0;76.5484
"CA-2015-110870";"12-12-2015";"15-12-2015";"First Class";2;325.7;13.0;129.4894
"CA-2014-143210";"01-12-2014";"03-12-2014";"First Class";2;281.71999999999997;4.0;82.0916
"CA-2016-139808";"07-10-2016";"11-10-2016";"Standard Class";1;93.36;12.0;0.9336
"CA-2015-110863";"17-11-2015";"24-11-2015";"Standard Class";2;1430.22;8.0;433.90139999999997
"CA-2014-127859";"17-03-2014";"20-03-2014";"Second Class";1;126.624;6.0;41.1528
"US-2015-136427";"20-06-2015";"23-06-2015";"First Class";1;125.944;7.0;15.743
"CA-2017-120168";"25-05-2017";"25-05-2017";"Same Day";4;806.05;17.0;228.18429999999998
"US-2014-131870";"09-09-2014";"11-09-2014";"First Class";2;91.488;15.0;15.5892
"CA-2017-114804";"17-10-2017";"19-10-2017";"Second Class";1;52.792;1.0;4.6193
"CA-2017-167227";"02-11-2017";"05-11-2017";"First Class";1;83.9;10.0;20.975
"CA-2014-129189";"21-07-2014";"25-07-2014";"Standard Class";3;663.9659999999999;9.0;-108.7962
"CA-2015-132465";"11-09-2015";"15-09-2015";"Second Class";4;1082.15;8.0;167.111
"CA-2016-166373";"21-10-2016";"25-10-2016";"Standard Class";1;106.08;6.0;-9.282
"CA-2016-158806";"07-01-2016";"11-01-2016";"Standard Class";2;48.996;8.0;-1.889100000000001
"CA-2015-119690";"25-06-2015";"28-06-2015";"First Class";4;128.928;16.0;-4.352399999999997
"CA-2015-153738";"20-09-2015";"22-09-2015";"First Class";1;37.68;6.0;16.956
"CA-2017-169012";"10-07-2017";"14-07-2017";"Standard Class";1;41.91;3.0;10.8966
"CA-2017-109393";"30-06-2017";"02-07-2017";"Second Class";1;435.999;3.0;5.1294
"CA-2017-121489";"21-08-2017";"25-08-2017";"Second Class";3;994.464;14.0;84.8382
"US-2017-133081";"11-03-2017";"15-03-2017";"Standard Class";2;90.6;5.0;36.67
"CA-2016-145611";"20-09-2016";"24-09-2016";"Standard Class";1;393.25;5.0;129.7725
"CA-2016-113600";"15-12-2016";"17-12-2016";"Second Class";1;2.214;3.0;-1.476
"CA-2017-130834";"03-11-2017";"06-11-2017";"Second Class";1;16.272;3.0;5.2884
"CA-2016-168543";"03-07-2016";"07-07-2016";"Standard Class";1;706.86;7.0;197.9208
"CA-2014-144974";"26-09-2014";"30-09-2014";"Standard Class";3;68.53;12.0;3.2926
"CA-2014-109904";"14-07-2014";"17-07-2014";"Second Class";1;17.94;3.0;4.485
"CA-2017-152205";"28-09-2017";"05-10-2017";"Standard Class";1;2.655;1.0;-1.8585
"CA-2015-121188";"28-08-2015";"04-09-2015";"Standard Class";6;2017.5320000000002;26.0;356.6324
"CA-2015-156013";"20-09-2015";"26-09-2015";"Standard Class";2;85.848;7.0;37.7204
"CA-2016-132997";"07-11-2016";"09-11-2016";"First Class";5;1030.4940000000001;14.0;274.0774
"US-2015-160563";"20-10-2015";"24-10-2015";"Standard Class";2;255.99;9.0;92.4768
"CA-2017-151750";"01-01-2017";"05-01-2017";"Standard Class";6;941.1540000000001;25.0;-368.27209999999997
"CA-2015-106187";"23-06-2015";"29-06-2015";"Standard Class";3;268.4;7.0;102.0138
"US-2016-164945";"22-11-2016";"27-11-2016";"Standard Class";1;134.272;8.0;46.9952
"CA-2015-150714";"26-10-2015";"01-11-2015";"Standard Class";5;1215.269;31.0;-56.35139999999997
"CA-2016-105753";"20-10-2016";"26-10-2016";"Standard Class";1;61.1;5.0;18.33
"CA-2017-120894";"28-04-2017";"02-05-2017";"Standard Class";1;28.08;3.0;5.265
"CA-2016-106621";"29-09-2016";"01-10-2016";"Second Class";1;10.496;4.0;1.1808
"CA-2015-107020";"10-07-2015";"14-07-2015";"Standard Class";1;39.92;2.0;12.974
"US-2015-117492";"07-08-2015";"09-08-2015";"First Class";1;77.58;9.0;20.1708
"CA-2014-101392";"07-12-2014";"13-12-2014";"Standard Class";1;269.36;7.0;70.0336
"CA-2015-127502";"10-12-2015";"14-12-2015";"Standard Class";1;5.76;2.0;2.8224
"CA-2017-143658";"08-11-2017";"13-11-2017";"Second Class";1;109.9;5.0;32.97
"CA-2017-133046";"27-07-2017";"01-08-2017";"Second Class";4;297.99;14.0;61.673
"CA-2017-122798";"28-12-2017";"01-01-2018";"Standard Class";2;122.53;6.0;36.2185
"CA-2016-169663";"10-03-2016";"13-03-2016";"First Class";2;3384.45;6.0;382.8315
"CA-2015-149846";"22-05-2015";"26-05-2015";"Standard Class";4;3862.0980000000004;22.0;425.8189
"CA-2017-159149";"17-02-2017";"19-02-2017";"First Class";3;702.8424;11.0;-52.062599999999996
"US-2017-167570";"08-12-2017";"15-12-2017";"Standard Class";1;215.544;4.0;-58.5048
"CA-2017-160122";"18-11-2017";"23-11-2017";"Standard Class";2;182.97;8.0;-4.633199999999999
"CA-2016-130393";"01-12-2016";"03-12-2016";"Second Class";3;345.324;11.0;-49.83
"CA-2017-144820";"03-10-2017";"07-10-2017";"Second Class";1;20.64;5.0;2.322
"CA-2017-101014";"29-08-2017";"04-09-2017";"Standard Class";1;148.02;3.0;41.4456
"CA-2017-105543";"24-11-2017";"24-11-2017";"Same Day";1;33.29;1.0;7.9896
"US-2017-113201";"30-06-2017";"05-07-2017";"Standard Class";1;204.95;5.0;100.4255
"US-2017-106551";"22-07-2017";"27-07-2017";"Standard Class";1;526.344;4.0;-75.192
"CA-2016-116722";"11-11-2016";"16-11-2016";"Standard Class";3;524.616;16.0;21.936
"CA-2014-138128";"09-12-2014";"15-12-2014";"Standard Class";2;1110.6480000000001;7.0;135.5822
"US-2017-150070";"07-09-2017";"12-09-2017";"Standard Class";1;161.568;2.0;-28.2744
"CA-2015-137064";"06-02-2015";"13-02-2015";"Standard Class";3;692.2139999999999;8.0;-126.35340000000001
"CA-2017-157350";"26-08-2017";"01-09-2017";"Standard Class";1;64.96;5.0;-43.848
"CA-2014-127866";"20-07-2014";"23-07-2014";"First Class";4;602.43;11.0;185.3866
"CA-2015-131352";"08-10-2015";"13-10-2015";"Standard Class";1;72.78;3.0;-70.9605
"CA-2015-121776";"16-02-2015";"21-02-2015";"Standard Class";2;124.55;10.0;58.5385
"CA-2016-118073";"12-08-2016";"16-08-2016";"Standard Class";1;562.2925;7.0;-255.5875
"CA-2014-103219";"09-11-2014";"13-11-2014";"Standard Class";1;56.52;9.0;21.4776
"CA-2016-102561";"18-07-2016";"22-07-2016";"Standard Class";3;313.84;22.0;32.829
"CA-2016-100993";"05-02-2016";"10-02-2016";"Standard Class";4;918.9659999999999;14.0;32.561499999999995
"US-2014-112949";"20-06-2014";"27-06-2014";"Standard Class";2;475.41999999999996;8.0;157.41660000000002
"US-2017-146822";"09-06-2017";"14-06-2017";"Standard Class";1;49.12;4.0;23.0864
"US-2016-131058";"27-12-2016";"31-12-2016";"Standard Class";1;20.16;7.0;9.8784
"CA-2014-167997";"26-01-2014";"29-01-2014";"First Class";2;152.64000000000001;4.0;44.7684
"CA-2017-140151";"23-03-2017";"25-03-2017";"First Class";3;14052.48;9.0;6734.472000000001
"US-2017-143770";"20-03-2017";"24-03-2017";"Standard Class";2;299.96;4.0;65.962
"CA-2016-131296";"04-10-2016";"09-10-2016";"Standard Class";1;239.372;2.0;-23.9372
"CA-2016-103464";"18-11-2016";"22-11-2016";"Standard Class";1;595.0;5.0;95.2
"CA-2017-136238";"26-12-2017";"01-01-2018";"Standard Class";1;16.032;3.0;5.6112
"CA-2016-120803";"09-03-2016";"13-03-2016";"Standard Class";1;199.75;5.0;87.89
"CA-2016-134138";"16-02-2016";"20-02-2016";"Standard Class";1;227.96;2.0;36.4736
"CA-2015-120915";"28-09-2015";"03-10-2015";"Second Class";2;601.5;8.0;165.6294
"CA-2015-168207";"02-11-2015";"06-11-2015";"Standard Class";4;738.899;19.0;49.09300000000001
"CA-2016-144148";"31-07-2016";"05-08-2016";"Standard Class";1;863.128;7.0;-32.3673
"CA-2017-107174";"06-11-2017";"13-11-2017";"Standard Class";3;2595.388;12.0;326.268
"CA-2016-146150";"14-02-2016";"19-02-2016";"Standard Class";1;264.18;7.0;68.6868
"CA-2014-114125";"09-07-2014";"13-07-2014";"Standard Class";3;68.70400000000001;11.0;19.620199999999997
"CA-2016-114944";"30-01-2016";"04-02-2016";"Standard Class";1;156.512;4.0;52.8228
"CA-2016-135965";"22-09-2016";"25-09-2016";"First Class";1;128.34;6.0;37.2186
"CA-2017-149699";"22-12-2017";"24-12-2017";"First Class";1;474.95;5.0;142.485
"CA-2016-166429";"02-09-2016";"08-09-2016";"Standard Class";1;999.98;2.0;449.991
"CA-2015-112767";"02-08-2015";"06-08-2015";"Standard Class";1;277.5;4.0;-188.7
"CA-2015-119879";"21-11-2015";"25-11-2015";"Standard Class";2;1363.674;13.0;-504.2467
"CA-2017-155642";"18-05-2017";"22-05-2017";"Standard Class";2;24.5;4.0;-11.1669
"US-2017-101721";"23-07-2017";"27-07-2017";"Standard Class";1;63.312;3.0;20.5764
"CA-2015-136728";"13-09-2015";"17-09-2015";"Second Class";2;177.89600000000002;5.0;-9.213999999999999
"CA-2016-127194";"10-12-2016";"16-12-2016";"Standard Class";1;62.82;9.0;29.5254
"CA-2015-140375";"02-10-2015";"05-10-2015";"Second Class";2;26.82;4.0;12.947400000000002
"US-2017-155866";"17-11-2017";"21-11-2017";"Standard Class";2;226.64;10.0;95.644
"CA-2015-141327";"30-11-2015";"03-12-2015";"First Class";3;440.144;12.0;30.782400000000003
"CA-2015-136700";"06-12-2015";"11-12-2015";"Second Class";1;8.96;2.0;4.3904
"CA-2017-102736";"05-09-2017";"09-09-2017";"Standard Class";3;177.07999999999998;12.0;11.5196
"CA-2017-125269";"24-04-2017";"30-04-2017";"Standard Class";2;83.214;6.0;-36.4485
"CA-2015-114811";"08-11-2015";"08-11-2015";"Same Day";5;5850.514;16.0;2509.0870999999997
"CA-2015-122266";"26-04-2015";"30-04-2015";"Standard Class";2;194.1395;2.0;-76.1798
"CA-2015-141565";"20-09-2015";"24-09-2015";"Standard Class";2;1664.1319999999998;10.0;-972.0496
"CA-2017-128769";"07-09-2017";"12-09-2017";"Standard Class";1;81.568;2.0;7.1372
"CA-2016-116337";"07-11-2016";"12-11-2016";"Standard Class";2;358.548;8.0;1.8465000000000025
"CA-2015-120845";"25-09-2015";"02-10-2015";"Standard Class";4;22.549000000000003;8.0;-4.9428
"CA-2014-120775";"03-10-2014";"07-10-2014";"Standard Class";5;57.90799999999999;15.0;-23.279600000000002
"CA-2014-152905";"18-02-2014";"24-02-2014";"Standard Class";1;12.624;2.0;-2.5248
"CA-2016-104633";"12-06-2016";"16-06-2016";"Standard Class";1;12.96;2.0;6.2208
"CA-2017-104136";"01-11-2017";"04-11-2017";"Second Class";2;230.69;11.0;111.1411
"CA-2016-123050";"04-04-2016";"08-04-2016";"Second Class";3;203.63;7.0;53.2902
"CA-2016-162355";"30-06-2016";"02-07-2016";"Second Class";2;1302.83;10.0;301.0897
"CA-2014-158225";"22-09-2014";"28-09-2014";"Standard Class";2;210.13;7.0;42.769299999999994
"CA-2017-102204";"01-05-2017";"06-05-2017";"Standard Class";3;3740.51;11.0;-457.7308
"CA-2017-103065";"20-10-2017";"20-10-2017";"Same Day";3;53.152;8.0;6.3784
"CA-2014-109855";"01-09-2014";"05-09-2014";"Standard Class";2;380.744;5.0;65.43039999999999
"CA-2014-109897";"12-08-2014";"16-08-2014";"Standard Class";2;891.7760000000001;11.0;82.00880000000001
"US-2014-143581";"19-08-2014";"23-08-2014";"Standard Class";1;344.91;3.0;10.3473
"CA-2015-129217";"10-05-2015";"10-05-2015";"Same Day";2;107.75399999999999;7.0;-187.9406
"CA-2016-133816";"10-05-2016";"13-05-2016";"Second Class";1;743.988;2.0;-123.998
"CA-2015-140221";"05-03-2015";"09-03-2015";"Second Class";4;257.32;11.0;-483.2092
"CA-2017-152310";"12-08-2017";"19-08-2017";"Standard Class";6;1057.168;27.0;271.2245
"CA-2016-118101";"26-06-2016";"26-06-2016";"Same Day";3;547.97;14.0;229.0057
"CA-2016-100307";"15-12-2016";"19-12-2016";"Standard Class";1;19.44;3.0;9.3312
"CA-2015-138457";"13-09-2015";"17-09-2015";"Standard Class";1;13.092;4.0;-10.0372
"CA-2014-131800";"30-12-2014";"04-01-2015";"Standard Class";2;158.388;10.0;43.5849
"CA-2014-118304";"29-04-2014";"04-05-2014";"Standard Class";1;19.98;2.0;5.1948
"CA-2017-121790";"30-01-2017";"06-02-2017";"Standard Class";4;2113.567;11.0;209.1466
"CA-2016-169670";"25-12-2016";"31-12-2016";"Standard Class";1;2563.056;8.0;313.2624
"CA-2016-139549";"20-10-2016";"25-10-2016";"Standard Class";1;387.136;4.0;4.8392
"CA-2015-104059";"13-06-2015";"15-06-2015";"Second Class";1;3.424;1.0;0.2996
"CA-2017-164112";"30-06-2017";"04-07-2017";"Standard Class";1;1085.42;7.0;282.2092
"CA-2015-143882";"26-06-2015";"30-06-2015";"Standard Class";1;43.056;9.0;15.6078
"US-2016-139262";"21-02-2016";"25-02-2016";"Standard Class";3;471.07800000000003;8.0;2.949399999999997
"CA-2017-146192";"22-04-2017";"26-04-2017";"Standard Class";1;675.06;3.0;87.7578
"CA-2017-134810";"09-05-2017";"10-05-2017";"First Class";2;272.23199999999997;6.0;47.8908
"CA-2015-154284";"21-12-2015";"26-12-2015";"Second Class";4;1349.63;15.0;253.3058
"CA-2014-156244";"12-08-2014";"16-08-2014";"Standard Class";6;457.744;27.0;72.60040000000001
"CA-2015-106362";"11-12-2015";"15-12-2015";"Standard Class";1;10.332;3.0;-7.5768
"US-2017-168802";"03-11-2017";"07-11-2017";"Standard Class";1;18.368;4.0;5.9696
"US-2017-146906";"13-03-2017";"17-03-2017";"Standard Class";1;299.9;2.0;74.975
"CA-2016-166380";"30-05-2016";"03-06-2016";"Standard Class";2;138.53;11.0;39.6192
"US-2015-158911";"05-07-2015";"11-07-2015";"Standard Class";2;16.712;5.0;5.0109
"US-2014-103338";"11-03-2014";"15-03-2014";"Standard Class";1;7.98;3.0;2.0748
"CA-2015-109169";"20-04-2015";"24-04-2015";"Standard Class";1;180.96;2.0;81.432
"US-2017-167318";"26-07-2017";"01-08-2017";"Standard Class";2;2012.3020000000001;8.0;705.274
"US-2014-120313";"31-10-2014";"02-11-2014";"Second Class";1;73.584;2.0;8.2782
"CA-2017-135419";"03-11-2017";"09-11-2017";"Standard Class";1;486.368;4.0;36.4776
"CA-2016-128671";"11-08-2016";"16-08-2016";"Standard Class";3;151.82;14.0;70.48519999999999
"CA-2016-149335";"25-07-2016";"25-07-2016";"Same Day";1;37.17;9.0;11.151
"CA-2014-168312";"01-03-2014";"07-03-2014";"Standard Class";2;513.861;6.0;-34.445100000000004
"US-2017-105935";"26-01-2017";"31-01-2017";"Standard Class";2;3002.6499999999996;11.0;788.8426
"CA-2014-161508";"12-07-2014";"16-07-2014";"Standard Class";4;554.166;15.0;-4.5604
"CA-2017-130904";"11-04-2017";"16-04-2017";"Standard Class";2;22.744;9.0;2.5149
"CA-2017-133620";"13-11-2017";"18-11-2017";"Standard Class";1;11.21;1.0;3.363
"CA-2015-142937";"05-12-2015";"06-12-2015";"First Class";1;45.04;2.0;4.504
"US-2016-149790";"26-09-2016";"01-10-2016";"Standard Class";1;15.624;2.0;-24.9984
"CA-2016-130778";"19-11-2016";"25-11-2016";"Standard Class";1;8.74;2.0;2.2724
"CA-2017-144456";"08-09-2017";"09-09-2017";"First Class";2;220.056;8.0;19.2549
"CA-2017-103478";"21-07-2017";"24-07-2017";"Second Class";2;97.056;11.0;-169.41840000000002
"CA-2017-118577";"06-10-2017";"11-10-2017";"Standard Class";2;150.17999999999998;4.0;72.0864
"CA-2017-113572";"07-11-2017";"11-11-2017";"Standard Class";1;7.88;4.0;2.5216
"CA-2016-153269";"09-03-2016";"12-03-2016";"First Class";4;435.84999999999997;13.0;124.1886
"CA-2017-161655";"13-05-2017";"18-05-2017";"Second Class";1;299.52;9.0;149.76
"CA-2016-101469";"02-07-2016";"08-07-2016";"Standard Class";1;7.7;2.0;3.157
"CA-2014-153087";"27-12-2014";"03-01-2015";"Standard Class";2;521.92;9.0;195.9808
"CA-2017-135076";"13-04-2017";"17-04-2017";"Standard Class";1;436.704;6.0;-38.2116
"CA-2014-161634";"14-11-2014";"20-11-2014";"Standard Class";1;32.4;5.0;15.552
"CA-2017-141481";"11-06-2017";"14-06-2017";"First Class";1;61.44;3.0;16.5888
"CA-2016-132549";"25-11-2016";"30-11-2016";"Standard Class";1;73.36;7.0;19.8072
"US-2014-155544";"21-03-2014";"25-03-2014";"Standard Class";3;310.528;11.0;17.8716
"US-2015-115238";"30-04-2015";"04-05-2015";"Standard Class";5;281.16;22.0;89.1994
"CA-2017-132199";"03-05-2017";"08-05-2017";"Standard Class";3;407.858;11.0;-126.83299999999998
"CA-2016-163174";"26-08-2016";"30-08-2016";"Standard Class";1;186.54;3.0;41.0388
"CA-2014-110555";"11-04-2014";"18-04-2014";"Standard Class";3;410.104;15.0;124.94579999999999
"CA-2017-147207";"02-01-2017";"04-01-2017";"Second Class";4;1322.75;12.0;-151.3382
"CA-2017-137631";"28-04-2017";"02-05-2017";"Standard Class";1;751.984;2.0;84.5982
"CA-2017-157273";"30-01-2017";"02-02-2017";"First Class";1;604.768;4.0;60.4768
"CA-2014-109918";"07-09-2014";"12-09-2014";"Second Class";1;83.92;5.0;31.47
"CA-2016-118745";"11-06-2016";"16-06-2016";"Standard Class";1;902.712;3.0;33.8517
"CA-2016-163972";"17-10-2016";"21-10-2016";"Standard Class";1;120.666;2.0;21.294
"CA-2014-165393";"27-12-2014";"30-12-2014";"First Class";1;4.984;1.0;-8.4728
"CA-2016-113726";"24-11-2016";"01-12-2016";"Standard Class";1;82.26;3.0;33.7266
"CA-2016-152940";"10-11-2016";"13-11-2016";"First Class";1;29.74;1.0;4.461
"CA-2015-158701";"05-01-2015";"10-01-2015";"Standard Class";2;143.51999999999998;12.0;41.1372
"CA-2017-156272";"21-03-2017";"27-03-2017";"Standard Class";1;64.384;1.0;8.048
"CA-2015-162964";"12-11-2015";"18-11-2015";"Standard Class";3;304.22400000000005;11.0;61.0262
"CA-2016-134544";"17-03-2016";"19-03-2016";"Second Class";1;84.784;2.0;-20.1362
"CA-2016-163048";"08-02-2016";"15-02-2016";"Standard Class";1;241.5;4.0;0.0
"CA-2016-145135";"26-11-2016";"28-11-2016";"First Class";2;73.33;5.0;21.4053
"CA-2017-137582";"04-09-2017";"08-09-2017";"Standard Class";1;11.808;3.0;4.1328
"CA-2015-149601";"28-05-2015";"03-06-2015";"Standard Class";2;93.78999999999999;6.0;24.15
"CA-2014-139423";"01-11-2014";"05-11-2014";"Standard Class";1;76.12;2.0;22.0748
"CA-2016-102596";"27-12-2016";"30-12-2016";"First Class";1;17.184;6.0;6.2292
"CA-2017-110625";"23-12-2017";"30-12-2017";"Standard Class";1;27.46;2.0;9.8856
"CA-2016-142594";"01-12-2016";"06-12-2016";"Second Class";4;1517.049;14.0;335.3556
"CA-2014-152254";"30-06-2014";"30-06-2014";"Same Day";1;310.688;7.0;108.7408
"US-2014-120236";"03-09-2014";"04-09-2014";"First Class";1;7.68;5.0;-11.52
"CA-2017-120061";"02-11-2017";"07-11-2017";"Second Class";1;155.372;2.0;-35.5136
"CA-2015-133837";"13-04-2015";"18-04-2015";"Standard Class";1;10.744;1.0;0.8058
"CA-2015-110814";"05-12-2015";"09-12-2015";"Second Class";3;419.726;10.0;102.35400000000001
"CA-2016-154067";"01-02-2016";"07-02-2016";"Standard Class";1;105.52;4.0;48.5392
"CA-2017-140480";"08-07-2017";"12-07-2017";"Standard Class";5;469.66;23.0;127.40879999999999
"CA-2015-134082";"11-12-2015";"17-12-2015";"Standard Class";1;110.528;4.0;38.6848
"CA-2016-130820";"15-11-2016";"15-11-2016";"Same Day";1;630.024;4.0;-199.5076
"CA-2016-159765";"09-05-2016";"12-05-2016";"Second Class";1;27.86;7.0;9.1938
"CA-2017-132290";"10-03-2017";"14-03-2017";"Standard Class";1;933.408;4.0;-173.3472
"CA-2016-147109";"17-12-2016";"21-12-2016";"Standard Class";2;217.44;13.0;11.933999999999997
"CA-2017-107265";"06-04-2017";"12-04-2017";"Standard Class";1;106.32;3.0;49.9704
"CA-2017-118199";"09-05-2017";"11-05-2017";"First Class";5;805.99;15.0;226.0716
"CA-2017-150091";"12-10-2017";"16-10-2017";"Standard Class";4;2258.28;15.0;160.4214
"CA-2016-137652";"28-08-2016";"30-08-2016";"First Class";1;18.432;8.0;-12.288
"CA-2017-167017";"23-11-2017";"25-11-2017";"First Class";1;4.36;2.0;0.1744
"US-2017-132220";"12-11-2017";"16-11-2017";"Standard Class";1;62.352;6.0;-10.9116
"CA-2016-118129";"19-12-2016";"21-12-2016";"Second Class";1;303.92;5.0;-30.392
"US-2014-113124";"30-03-2014";"05-04-2014";"Standard Class";1;129.3;2.0;6.465
"CA-2017-155621";"08-11-2017";"13-11-2017";"Standard Class";1;274.2;10.0;112.422
"US-2014-127635";"14-09-2014";"18-09-2014";"Second Class";4;31.408;13.0;-19.627
"CA-2015-151470";"20-09-2015";"26-09-2015";"Standard Class";1;45.584;11.0;16.5242
"CA-2015-112823";"10-12-2015";"16-12-2015";"Standard Class";1;25.488;2.0;4.4604
"CA-2014-108861";"28-05-2014";"01-06-2014";"Standard Class";1;136.96;4.0;51.36
"CA-2017-114370";"14-03-2017";"17-03-2017";"Second Class";1;49.616;2.0;4.9616
"CA-2017-145779";"06-05-2017";"10-05-2017";"Standard Class";1;84.416;4.0;27.4352
"US-2016-155173";"06-03-2016";"10-03-2016";"Standard Class";3;502.221;6.0;-85.99849999999999
"CA-2017-125451";"23-10-2017";"24-10-2017";"First Class";6;1169.98;22.0;-54.1212
"CA-2014-131387";"28-04-2014";"30-04-2014";"First Class";1;1679.96;5.0;125.997
"CA-2016-125087";"18-04-2016";"23-04-2016";"Standard Class";3;2027.188;12.0;-82.8626
"CA-2016-154081";"22-05-2016";"29-05-2016";"Standard Class";1;222.384;2.0;22.2384
"US-2017-118556";"28-05-2017";"02-06-2017";"Second Class";2;110.43299999999999;6.0;-35.2443
"CA-2014-126200";"25-08-2014";"29-08-2014";"Standard Class";1;12.384;3.0;-19.8144
"CA-2014-146500";"30-08-2014";"04-09-2014";"Standard Class";2;121.24;8.0;21.485
"CA-2015-169537";"03-09-2015";"07-09-2015";"Second Class";1;7.5;2.0;3.6
"CA-2014-100881";"28-03-2014";"01-04-2014";"Standard Class";1;302.376;3.0;22.6782
"CA-2015-144043";"10-05-2015";"15-05-2015";"Standard Class";1;46.688;4.0;-2.918
"CA-2015-116512";"09-04-2015";"14-04-2015";"Standard Class";1;17.94;3.0;3.0498
"CA-2015-101000";"09-04-2015";"14-04-2015";"Standard Class";1;370.14;3.0;144.3546
"CA-2016-168557";"19-09-2016";"23-09-2016";"Standard Class";1;8.928;2.0;3.1248
"US-2016-164196";"11-11-2016";"17-11-2016";"Standard Class";1;2678.94;6.0;241.1046
"US-2017-132031";"23-04-2017";"27-04-2017";"Standard Class";4;513.4960000000001;10.0;-13.240799999999998
"CA-2015-169733";"22-10-2015";"26-10-2015";"Second Class";1;9.952;1.0;0.9952
"CA-2017-169404";"09-04-2017";"14-04-2017";"Standard Class";2;103.48;6.0;-5.279399999999999
"CA-2017-134880";"27-10-2017";"01-11-2017";"Standard Class";1;44.784;1.0;16.2342
"CA-2015-145758";"30-10-2015";"30-10-2015";"Same Day";1;1035.8;4.0;269.308
"CA-2017-158736";"18-12-2017";"24-12-2017";"Standard Class";1;5.76;2.0;1.6704
"US-2016-119270";"12-03-2016";"16-03-2016";"Standard Class";1;19.98;2.0;8.991
"CA-2014-109890";"21-07-2014";"27-07-2014";"Standard Class";1;35.98;2.0;10.0744
"CA-2016-138583";"24-05-2016";"28-05-2016";"Standard Class";1;16.656;3.0;3.3312
"US-2017-118535";"11-02-2017";"15-02-2017";"Standard Class";1;20.7;2.0;9.936
"CA-2016-126284";"20-09-2016";"24-09-2016";"Standard Class";1;83.7;5.0;41.013
"CA-2017-142391";"24-09-2017";"24-09-2017";"Same Day";1;199.8;10.0;71.928
"CA-2017-124716";"27-03-2017";"31-03-2017";"Standard Class";3;168.57999999999998;7.0;80.2436
"CA-2016-158841";"02-02-2016";"04-02-2016";"Second Class";3;8805.04;20.0;2825.2861999999996
"CA-2017-106824";"07-07-2017";"11-07-2017";"Standard Class";1;5.94;3.0;0.1188
"CA-2015-109190";"23-10-2015";"28-10-2015";"Standard Class";3;546.792;12.0;172.15429999999998
"CA-2016-143154";"02-12-2016";"08-12-2016";"Standard Class";1;165.6;3.0;-6.21
"CA-2014-169061";"05-03-2014";"08-03-2014";"Second Class";5;705.5619999999999;16.0;261.1901
"CA-2015-102316";"01-03-2015";"03-03-2015";"Second Class";2;200.73600000000002;5.0;-19.585800000000003
"CA-2014-164903";"20-02-2014";"24-02-2014";"Standard Class";1;12.96;2.0;6.2208
"CA-2016-109400";"02-05-2016";"06-05-2016";"Standard Class";1;366.744;4.0;-110.0232
