Employer_Code,Employer_Category1,Employer_Category2
COM0003299,C,4
COM0019062,A,4
COM0033412,B,4
COM0024198,C,4
COM0006399,A,4
COM0055241,C,4
COM0044625,A,4
COM0009585,C,4
COM0012296,A,4
COM0039693,A,4
COM0012583,B,4
COM0004775,A,4
COM0023802,B,4
COM0003621,C,4
COM0030931,A,4
COM0047976,A,4
COM0009831,B,4
COM0010618,A,4
COM0022747,C,4
COM0044529,B,4
COM0031083,A,4
COM0040196,A,4
COM0053276,A,4
COM0054246,A,4
COM0043969,A,4
COM0041277,B,4
COM0024285,B,4
COM0031857,B,4
COM0047061,B,4
COM0023341,B,4
COM0015473,C,4
COM0054378,A,4
COM0027097,A,4
COM0037469,C,4
COM0040062,A,4
COM0035344,C,4
COM0044544,A,4
COM0002830,C,4
COM0037683,B,4
COM0030711,B,4
COM0040951,A,4
COM0010407,A,4
COM0025364,A,4
COM0046710,A,4
COM0026982,A,4
COM0012330,C,4
COM0031258,A,4
COM0024349,B,4
COM0030304,A,4
COM0049554,B,4
COM0008498,B,4
COM0011506,B,4
COM0019058,A,4
COM0022742,C,4
COM0020410,A,4
COM0037756,C,4
COM0048390,A,4
COM0005797,B,4
COM0012935,A,4
COM0006545,A,4
COM0005254,C,4
COM0011378,A,4
COM0054173,A,4
COM0046656,A,4
COM0042150,A,4
COM0027254,C,4
COM0018167,A,4
COM0052828,C,4
COM0013523,A,4
COM0002868,B,4
COM0032467,A,4
COM0041701,C,4
COM0024769,A,4
COM0047952,A,4
COM0032524,A,4
COM0020939,A,4
COM0055323,A,4
COM0016116,B,4
COM0005421,C,4
COM0046454,A,4
COM0013346,A,4
COM0006648,A,4
COM0033900,A,4
COM0015261,C,4
COM0041660,A,4
COM0026374,A,4
COM0039626,B,4
COM0020100,A,4
COM0045291,C,4
COM0037118,C,4
COM0011849,A,4
COM0010416,C,4
COM0013431,A,4
COM0012361,A,4
COM0048083,A,4
COM0029651,A,4
COM0009956,C,4
COM0007266,A,4
COM0041223,C,4
COM0010432,B,4
COM0013540,A,4
COM0025174,A,4
COM0026609,A,4
COM0007747,A,4
COM0020223,A,4
COM0005591,B,4
COM0022210,B,4
COM0023143,B,4
COM0006910,C,4
COM0056936,A,4
COM0033050,B,4
COM0051354,B,4
COM0037769,B,4
COM0048807,B,4
COM0045245,A,4
COM0044954,A,4
COM0033754,A,4
COM0052309,B,4
COM0047491,A,4
COM0057082,A,4
COM0053075,B,4
COM0037526,A,4
COM0013715,A,4
COM0007463,B,4
COM0011829,A,4
COM0024797,C,4
COM0026897,A,4
COM0014108,A,4
COM0029691,A,4
COM0028417,A,4
COM0041944,A,4
COM0009838,C,4
COM0023378,C,4
COM0035477,B,4
COM0044488,B,4
COM0015356,A,4
COM0007422,A,4
COM0003677,C,4
COM0052927,A,4
COM0044248,A,4
COM0052682,B,4
COM0004269,A,4
COM0043927,A,4
COM0003168,B,4
COM0047371,B,4
COM0048633,A,4
COM0008675,B,4
COM0036880,A,4
COM0006421,A,4
COM0009621,C,4
COM0012134,A,4
COM0002576,A,4
COM0034318,B,4
COM0036878,A,4
COM0022360,A,4
COM0018467,C,4
COM0027876,B,4
COM0029400,B,4
COM0029811,A,4
COM0053938,B,4
COM0029183,A,4
COM0030463,A,4
COM0035956,A,4
COM0044498,A,4
COM0026281,A,4
COM0008776,A,4
COM0020533,A,4
COM0033758,C,4
COM0035311,A,4
COM0041308,A,4
COM0024398,A,4
COM0052627,B,4
COM0013659,B,4
COM0041363,A,4
COM0018760,B,4
COM0032089,A,4
COM0007984,A,4
COM0009516,A,4
COM0025710,C,4
COM0021292,C,4
COM0007269,B,4
COM0042844,A,4
COM0037044,A,4
COM0011972,A,4
COM0044837,A,4
COM0002556,C,4
COM0042735,C,4
COM0027215,B,4
COM0040581,A,4
COM0020051,A,4
COM0034711,B,4
COM0048327,B,4
COM0053703,A,4
COM0021122,A,4
COM0030912,A,4
COM0007558,A,4
COM0037097,B,4
COM0006234,A,4
COM0003274,A,4
COM0013997,A,4
COM0006187,A,4
COM0048711,A,4
COM0052864,A,4
COM0022340,B,4
COM0050390,B,4
COM0018905,B,4
COM0029379,A,4
COM0041599,B,4
COM0019751,A,4
COM0034201,B,4
COM0043056,B,4
COM0039962,B,4
COM0033834,A,4
COM0021554,A,4
COM0024404,A,4
COM0055489,A,4
COM0047348,A,4
COM0016451,A,4
COM0006595,A,4
COM0014372,A,4
COM0050041,A,4
COM0011935,A,4
COM0034958,B,4
COM0054122,A,4
COM0041992,C,4
COM0033503,A,4
COM0024031,A,4
COM0053340,A,4
COM0012354,A,4
COM0014286,B,4
COM0017319,C,4
COM0017399,A,4
COM0012056,A,4
COM0025560,A,4
COM0052306,C,4
COM0015158,B,4
COM0045413,A,4
COM0007319,C,4
COM0054767,A,4
COM0020415,A,4
COM0025940,A,4
COM0033640,B,4
COM0024905,A,4
COM0011233,A,4
COM0033629,A,4
COM0008176,B,4
COM0042968,A,4
COM0030481,A,4
COM0021530,A,4
COM0008208,A,4
COM0049756,A,4
COM0046631,C,4
COM0017185,B,4
COM0036246,A,4
COM0054346,A,4
COM0025821,A,4
COM0011402,B,4
COM0023778,B,4
COM0056352,C,4
COM0043399,A,4
COM0028518,A,4
COM0030896,B,4
COM0054616,A,4
COM0050132,A,4
COM0014211,B,4
COM0044576,B,4
COM0033186,A,4
COM0025260,A,4
COM0044621,A,4
COM0040643,B,4
COM0007149,B,4
COM0030262,B,4
COM0044448,A,4
COM0039409,C,4
COM0045168,A,4
COM0008271,A,4
COM0020224,A,4
COM0024788,A,4
COM0033837,A,4
COM0048782,A,4
COM0018098,A,4
COM0013886,A,4
COM0027929,C,4
COM0017800,A,4
COM0039516,A,4
COM0056774,A,4
COM0040277,A,4
COM0053907,A,4
COM0027190,A,4
COM0014036,A,4
COM0007239,B,4
COM0015280,A,4
COM0003711,C,4
COM0011995,A,4
COM0012341,A,4
COM0003327,B,4
COM0005172,B,4
COM0057080,B,4
COM0029539,C,4
COM0054734,A,4
COM0049628,A,4
COM0025437,A,4
COM0039667,B,4
COM0034690,A,4
COM0032446,A,4
COM0053356,B,4
COM0050210,A,4
COM0021692,A,4
COM0005823,A,4
COM0014277,A,4
COM0046671,A,4
COM0004902,B,4
COM0010505,B,4
COM0022580,A,4
COM0009008,C,4
COM0032221,A,4
COM0047883,B,4
COM0007511,B,4
COM0009626,A,4
COM0008066,A,4
COM0038607,A,4
COM0036716,B,4
COM0054842,A,4
COM0031266,A,4
COM0041419,A,4
COM0038488,C,4
COM0005442,B,4
COM0038401,C,4
COM0034253,C,4
COM0025171,A,4
COM0051024,A,4
COM0034876,A,4
COM0020572,A,4
COM0052371,A,4
COM0047252,A,4
COM0055706,C,4
COM0049733,A,4
COM0029108,A,4
COM0030799,A,4
COM0027854,A,4
COM0022019,A,4
COM0035803,A,4
COM0010435,B,4
COM0006249,B,4
COM0009190,A,4
COM0014807,A,4
COM0026141,A,4
COM0006324,A,4
COM0025371,A,4
COM0031401,A,4
COM0044600,A,4
COM0005003,B,4
COM0018203,B,4
COM0043115,A,4
COM0038813,B,4
COM0056904,A,4
COM0026971,A,4
COM0049957,C,4
COM0034645,A,4
COM0012961,A,4
COM0027207,A,4
COM0056472,A,4
COM0020554,B,4
COM0038640,A,4
COM0007035,A,4
COM0004723,C,4
COM0021016,A,4
COM0002583,C,4
COM0010030,A,4
COM0042780,B,4
COM0006267,A,4
COM0048624,A,4
COM0014859,C,4
COM0049761,A,4
COM0032475,A,4
COM0010398,A,4
COM0045060,A,4
COM0028851,A,4
COM0025019,B,4
COM0024098,B,4
COM0037240,A,4
COM0020553,B,4
COM0025887,A,4
COM0031336,C,4
COM0016809,A,4
COM0051820,A,4
COM0013578,B,4
COM0022096,A,4
COM0047374,B,4
COM0036029,C,4
COM0047115,A,4
COM0022702,A,4
COM0051998,A,4
COM0030191,A,4
COM0043897,C,4
COM0018674,A,4
COM0016804,A,4
COM0009565,C,4
COM0049840,C,4
COM0036718,C,4
COM0007913,B,4
COM0035719,A,4
COM0015937,B,4
COM0035127,B,4
COM0030512,A,4
COM0022062,B,4
COM0013422,A,4
COM0044386,A,4
COM0036232,A,4
COM0006280,B,4
COM0010447,B,4
COM0042219,A,4
COM0024834,A,4
COM0033338,A,4
COM0021189,C,4
COM0028884,A,4
COM0048678,A,4
COM0050467,A,4
COM0012109,A,4
COM0017832,A,4
COM0002116,C,4
COM0049291,A,4
COM0044803,A,4
COM0040648,A,4
COM0009704,B,4
COM0005735,A,4
COM0026564,B,4
COM0020771,B,4
COM0001516,A,4
COM0022598,B,4
COM0049349,A,4
COM0007095,B,4
COM0041659,A,4
COM0034888,A,4
COM0003828,C,4
COM0026560,A,4
COM0038826,A,4
COM0024299,A,4
COM0039154,A,4
COM0013567,A,4
COM0036043,C,4
COM0055243,B,4
COM0007459,A,4
COM0020584,A,4
COM0015962,B,4
COM0026012,A,4
COM0027374,A,4
COM0013778,B,4
COM0003029,B,4
COM0004569,C,4
COM0047401,C,4
COM0055048,A,4
COM0025937,B,4
COM0041918,B,4
COM0044094,B,4
COM0010930,A,4
COM0008060,A,4
COM0041010,B,4
COM0043709,A,4
COM0024827,C,4
COM0053063,B,4
COM0050763,A,4
COM0029483,A,4
COM0049297,A,4
COM0040294,A,4
COM0010072,B,4
COM0005366,A,4
COM0049835,A,4
COM0053163,A,4
COM0009977,A,4
COM0030665,A,4
COM0003613,B,4
COM0002024,A,4
COM0046858,C,4
COM0011917,A,4
COM0052151,B,4
COM0012639,A,4
COM0006448,A,4
COM0023331,C,4
COM0040220,A,4
COM0030335,C,4
COM0036425,A,4
COM0008106,B,4
COM0003731,C,4
COM0025543,A,4
COM0015409,A,4
COM0043281,A,4
COM0045880,B,4
COM0041771,A,4
COM0011096,A,4
COM0054662,A,4
COM0031604,A,4
COM0005317,C,4
COM0017079,B,4
COM0006717,B,4
COM0036322,A,4
COM0032868,A,4
COM0045493,A,4
COM0004142,A,4
COM0019685,A,4
COM0017119,B,4
COM0019618,A,4
COM0014674,A,4
COM0037891,A,4
COM0050656,A,4
COM0033304,A,4
COM0034611,A,4
COM0033658,A,4
COM0052427,A,4
COM0039060,C,4
COM0018566,A,4
COM0012700,B,4
COM0012650,A,4
COM0056071,A,4
COM0019778,B,4
COM0028296,A,4
COM0015484,B,4
COM0015832,A,4
COM0040065,B,4
COM0036423,A,4
COM0036989,C,4
COM0039166,A,4
COM0006387,A,4
COM0029887,C,4
COM0046360,A,4
COM0046383,B,4
COM0042210,B,4
COM0056878,C,4
COM0027560,A,4
COM0025744,C,4
COM0039502,A,4
COM0025852,A,4
COM0052880,A,4
COM0040727,A,4
COM0053330,B,4
COM0050278,B,4
COM0011561,A,4
COM0023955,A,4
COM0003833,B,4
COM0033395,A,4
COM0048977,A,4
COM0037234,A,4
COM0022109,A,4
COM0025129,A,4
COM0041475,A,4
COM0047842,A,4
COM0006977,A,4
COM0056656,A,4
COM0014765,B,4
COM0012218,A,4
COM0052946,A,4
COM0048319,A,4
COM0024507,A,4
COM0055911,A,4
COM0010927,A,4
COM0002335,B,4
COM0028288,A,4
COM0024704,A,4
COM0017337,A,4
COM0045509,A,4
COM0048701,A,4
COM0010654,B,4
COM0010576,A,4
COM0033588,C,4
COM0045899,A,4
COM0028011,A,4
COM0015183,A,4
COM0030123,A,4
COM0053264,A,4
COM0004276,B,4
COM0019337,A,4
COM0026262,B,4
COM0027218,B,4
COM0034961,A,4
COM0005712,A,4
COM0021103,A,4
COM0015496,A,4
COM0001465,C,4
COM0006611,C,4
COM0051536,A,4
COM0032831,A,4
COM0050831,A,4
COM0007520,B,4
COM0010687,A,4
COM0033763,C,4
COM0010886,A,4
COM0010917,A,4
COM0017477,A,4
COM0038956,B,4
COM0042717,A,4
COM0011453,A,4
COM0002919,B,4
COM0002318,C,4
COM0025681,A,4
COM0014040,A,4
COM0034098,A,4
COM0024262,B,4
COM0023809,B,4
COM0020378,A,4
COM0027185,A,4
COM0050731,A,4
COM0036311,A,4
COM0010023,C,4
COM0007847,A,4
COM0009787,A,4
COM0054203,B,4
COM0025356,A,4
COM0021650,A,4
COM0043327,A,4
COM0019494,A,4
COM0018761,A,4
COM0039104,A,4
COM0003629,A,4
COM0017873,A,4
COM0053414,A,4
COM0027616,A,4
COM0018920,A,4
COM0003903,A,4
COM0024432,A,4
COM0015989,A,4
COM0002635,A,4
COM0005606,A,4
COM0038595,A,4
COM0016279,B,4
COM0043865,A,4
COM0052508,A,4
COM0009579,A,4
COM0053624,B,4
COM0016980,B,4
COM0011681,A,4
COM0033119,C,4
COM0009813,A,4
COM0032047,A,4
COM0014917,B,4
COM0005671,C,4
COM0035430,A,4
COM0020178,A,4
COM0043838,C,4
COM0051077,A,4
COM0007894,C,4
COM0008781,B,4
COM0056963,B,4
COM0027921,A,4
COM0006513,B,4
COM0011142,B,4
COM0010806,B,4
COM0042276,B,4
COM0053627,A,4
COM0035297,A,4
COM0006766,B,4
COM0024134,A,4
COM0047232,A,4
COM0025569,C,4
COM0042267,A,4
COM0022100,A,4
COM0033903,A,4
COM0042323,B,4
COM0050686,A,4
COM0004232,B,4
COM0005720,C,4
COM0033033,A,4
COM0052594,C,4
COM0009152,A,4
COM0051080,B,4
COM0024556,B,4
COM0054625,A,4
COM0022997,B,4
COM0019243,A,4
COM0048352,B,4
COM0042600,A,4
COM0012835,B,4
COM0018433,C,4
COM0035373,A,4
COM0019066,A,4
COM0014798,B,4
COM0010682,A,4
COM0018079,B,4
COM0052471,A,4
COM0044483,A,4
COM0011755,A,4
COM0006167,B,4
COM0026878,B,4
COM0010183,A,4
COM0022729,A,4
COM0033037,A,4
COM0047905,B,4
COM0011381,B,4
COM0033022,A,4
COM0012766,A,4
COM0019279,A,4
COM0039417,A,4
COM0042315,A,4
COM0040064,A,4
COM0008935,C,4
COM0009866,A,4
COM0052258,C,4
COM0011368,C,4
COM0051876,A,4
COM0020135,A,4
COM0008920,B,4
COM0026343,B,4
COM0006154,A,4
COM0049513,A,4
COM0050369,A,4
COM0027446,A,4
COM0040579,B,4
COM0022106,A,4
COM0038778,A,4
COM0048783,A,4
COM0018671,A,4
COM0012614,A,4
COM0022858,A,4
COM0006937,B,4
COM0051050,B,4
COM0014871,B,4
COM0007693,A,4
COM0021996,A,4
COM0048769,A,4
COM0007326,A,4
COM0008980,A,4
COM0027915,A,4
COM0039801,A,4
COM0012418,A,4
COM0023314,A,4
COM0012227,A,4
COM0047681,A,4
COM0018755,A,4
COM0020277,A,4
COM0030873,A,4
COM0004900,C,4
COM0027656,B,4
COM0008703,A,4
COM0007904,A,4
COM0052843,C,4
COM0049821,A,4
COM0031458,B,4
COM0055336,A,4
COM0009775,A,4
COM0028504,A,4
COM0022480,A,4
COM0043012,B,4
COM0011617,A,4
COM0043348,A,4
COM0009017,B,4
COM0029810,C,4
COM0042271,A,4
COM0012858,B,4
COM0014095,A,4
COM0015703,A,4
COM0022140,A,4
COM0010136,A,4
COM0012883,B,4
COM0049399,B,4
COM0015787,C,4
COM0020485,A,4
COM0021671,A,4
COM0012881,A,4
COM0046095,A,4
COM0031817,A,4
COM0041078,C,4
COM0049810,A,4
COM0024675,A,4
COM0047146,A,4
COM0014008,A,4
COM0014729,A,4
COM0020368,C,4
COM0029780,A,4
COM0012500,A,4
COM0028728,A,4
COM0027289,A,4
COM0009099,A,4
COM0043915,B,4
COM0022459,A,4
COM0032181,A,4
COM0052571,B,4
COM0012522,A,4
COM0031350,A,4
COM0026292,C,4
COM0018810,A,4
COM0012420,A,4
COM0034310,A,4
COM0011484,A,4
COM0024422,A,4
COM0028394,A,4
COM0052653,C,4
COM0013082,A,4
COM0053485,B,4
COM0014635,A,4
COM0035492,A,4
COM0007679,B,4
COM0028496,A,4
COM0037613,B,4
COM0054913,A,4
COM0056073,A,4
COM0040420,A,4
COM0009223,A,4
COM0016186,B,4
COM0019722,A,4
COM0037615,A,4
COM0018195,C,4
COM0054410,B,4
COM0048614,B,4
COM0039649,A,4
COM0041322,B,4
COM0017401,A,4
COM0019803,A,4
COM0018325,A,4
COM0031671,B,4
COM0051133,A,4
COM0013480,C,4
COM0055029,A,4
COM0008822,A,4
COM0040341,A,4
COM0025849,A,4
COM0005621,C,4
COM0051182,B,4
COM0041535,A,4
COM0035325,A,4
COM0003533,B,4
COM0030093,A,4
COM0009615,C,4
COM0028188,B,4
COM0020696,A,4
COM0015620,B,4
COM0031822,A,4
COM0030650,A,4
COM0040847,B,4
COM0041504,B,4
COM0005307,C,4
COM0046445,B,4
COM0028057,A,4
COM0031227,B,4
COM0042156,A,4
COM0003578,B,4
COM0031560,C,4
COM0054419,A,4
COM0043986,A,4
COM0036498,A,4
COM0050602,A,4
COM0028630,A,4
COM0013013,B,4
COM0009255,C,4
COM0010642,A,4
COM0056503,A,4
COM0023869,A,4
COM0010815,B,4
COM0050234,A,4
COM0044387,A,4
COM0040167,C,4
COM0034661,B,4
COM0048607,A,4
COM0018302,A,4
COM0047362,A,4
COM0016435,C,4
COM0040067,A,4
COM0037649,A,4
COM0009591,B,4
COM0029893,A,4
COM0055790,A,4
COM0056882,A,4
COM0057061,B,4
COM0010064,B,4
COM0021815,A,4
COM0047858,A,4
COM0020751,A,4
COM0038286,A,4
COM0053503,A,4
COM0028726,B,4
COM0039507,C,4
COM0025430,A,4
COM0005718,A,4
COM0014422,A,4
COM0005459,B,4
COM0037783,A,4
COM0025383,A,4
COM0033115,A,4
COM0048229,A,4
COM0038557,A,4
COM0009481,A,4
COM0021845,A,4
COM0033130,A,4
COM0019306,A,4
COM0008904,B,4
COM0041413,A,4
COM0017070,A,4
COM0021760,C,4
COM0023417,A,4
COM0013359,A,4
COM0019583,A,4
COM0032922,B,4
COM0031396,C,4
COM0037184,C,4
COM0005940,C,4
COM0016689,C,4
COM0006758,A,4
COM0044730,A,4
COM0004919,A,4
COM0048348,C,4
COM0041745,A,4
COM0033182,A,4
COM0027045,C,4
COM0044670,B,4
COM0043338,A,4
COM0038690,C,4
COM0026669,C,4
COM0015398,A,4
COM0008635,A,4
COM0007373,B,4
COM0008030,C,4
COM0026352,C,4
COM0007760,A,4
COM0053619,A,4
COM0037300,C,4
COM0050379,A,4
COM0008317,A,4
COM0055318,A,4
COM0005862,B,4
COM0017292,B,4
COM0016208,A,4
COM0055978,C,4
COM0040993,A,4
COM0031278,A,4
COM0020871,A,4
COM0003500,A,4
COM0004594,A,4
COM0048303,A,4
COM0046666,C,4
COM0014165,A,4
COM0040638,B,4
COM0003577,B,4
COM0019491,A,4
COM0011712,A,4
COM0031767,C,4
COM0018283,A,4
COM0055260,A,4
COM0016228,A,4
COM0025514,A,4
COM0008509,B,4
COM0050724,C,4
COM0026892,A,4
COM0020036,A,4
COM0013596,A,4
COM0040434,B,4
COM0031870,B,4
COM0030632,A,4
COM0033582,B,4
COM0043507,A,4
COM0010662,C,4
COM0017338,A,4
COM0019594,A,4
COM0027303,B,4
COM0016362,A,4
COM0045510,A,4
COM0017583,B,4
COM0046405,C,4
COM0020364,A,4
COM0037786,A,4
COM0010751,A,4
COM0050399,A,4
COM0035423,A,4
COM0020658,A,4
COM0035987,A,4
COM0056932,B,4
COM0052217,A,4
COM0016748,A,4
COM0049901,A,4
COM0033438,A,4
COM0011038,B,4
COM0036521,A,4
COM0053946,A,4
COM0026079,A,4
COM0016760,A,4
COM0010167,A,4
COM0021665,A,4
COM0007572,C,4
COM0042553,A,4
COM0003873,A,4
COM0036520,A,4
COM0016400,A,4
COM0038586,A,4
COM0023586,B,4
COM0029293,A,4
COM0011366,A,4
COM0022428,B,4
COM0014743,A,4
COM0019222,B,4
COM0033822,A,4
COM0047958,A,4
COM0020738,B,4
COM0053263,C,4
COM0020259,A,4
COM0037716,A,4
COM0044010,A,4
COM0034657,A,4
COM0013497,A,4
COM0029965,A,4
COM0040787,A,4
COM0050138,C,4
COM0043557,C,4
COM0036239,A,4
COM0006302,A,4
COM0040328,B,4
COM0024336,A,4
COM0014622,A,4
COM0056511,A,4
COM0050569,A,4
COM0002475,B,4
COM0019701,B,4
COM0006714,A,4
COM0004811,C,4
COM0037506,A,4
COM0047551,A,4
COM0038874,A,4
COM0020806,B,4
COM0032598,A,4
COM0034403,A,4
COM0056169,A,4
COM0033139,A,4
COM0018673,C,4
COM0026856,B,4
COM0036685,C,4
COM0011447,A,4
COM0045884,A,4
COM0026828,B,4
COM0044150,B,4
COM0038316,A,4
COM0017747,B,4
COM0028819,A,4
COM0042217,A,4
COM0030489,A,4
COM0031179,B,4
COM0020776,A,4
COM0007497,A,4
COM0008219,A,4
COM0039018,C,4
COM0053691,C,4
COM0036620,A,4
COM0011697,A,4
COM0010386,A,4
COM0007658,A,4
COM0044440,A,4
COM0041207,C,4
COM0048088,C,4
COM0003885,A,4
COM0021632,C,4
COM0016438,A,4
COM0042320,A,4
COM0053555,B,4
COM0026987,C,4
COM0052608,A,4
COM0009713,A,4
COM0055015,A,4
COM0042889,C,4
COM0050946,A,4
COM0006278,C,4
COM0024666,A,4
COM0012087,B,4
COM0023956,A,4
COM0016391,B,4
COM0012115,C,4
COM0014515,A,4
COM0013577,C,4
COM0019264,C,4
COM0017646,A,4
COM0035105,B,4
COM0035245,A,4
COM0013717,A,4
COM0036567,A,4
COM0034341,A,4
COM0041853,A,4
COM0020910,A,4
COM0037485,A,4
COM0033598,B,4
COM0008661,A,4
COM0013063,A,4
COM0020299,B,4
COM0033068,A,4
COM0004949,A,4
COM0033995,C,4
COM0056364,A,4
COM0053652,A,4
COM0013984,B,4
COM0010008,A,4
COM0048233,A,4
COM0039892,A,4
COM0009898,A,4
COM0004576,A,4
COM0016367,C,4
COM0013999,A,4
COM0038530,A,4
COM0014505,A,4
COM0007830,A,4
COM0004979,B,4
COM0045059,A,4
COM0004672,B,4
COM0015043,A,4
COM0022476,C,4
COM0018135,A,4
COM0035178,A,4
COM0028652,A,4
COM0041493,C,4
COM0051530,A,4
COM0030209,A,4
COM0031912,A,4
COM0029168,A,4
COM0020672,C,4
COM0055587,B,4
COM0036924,A,4
COM0056717,A,4
COM0006536,A,4
COM0047489,A,4
COM0014233,C,4
COM0020504,A,4
COM0007406,B,4
COM0011290,A,4
COM0032128,C,4
COM0020427,C,4
COM0032624,A,4
COM0020339,B,4
COM0038050,A,4
COM0043401,A,4
COM0053557,A,4
COM0056900,A,4
COM0025774,A,4
COM0016338,A,4
COM0048029,A,4
COM0009552,A,4
COM0037700,A,4
COM0052363,C,4
COM0032462,A,4
COM0051369,A,4
COM0047412,A,4
COM0016026,A,4
COM0024863,A,4
COM0051044,A,4
COM0051184,B,4
COM0047998,A,4
COM0006470,A,4
COM0022191,A,4
COM0030729,B,4
COM0022283,A,4
COM0023444,B,4
COM0055419,C,4
COM0018813,A,4
COM0032157,B,4
COM0010957,B,4
COM0003114,C,4
COM0016810,A,4
COM0017673,A,4
COM0042913,B,4
COM0006583,C,4
COM0054810,A,4
COM0018797,A,4
COM0042576,A,4
COM0025135,A,4
COM0011548,A,4
COM0020801,A,4
COM0030150,A,4
COM0038828,A,4
COM0026996,C,4
COM0006409,A,4
COM0020702,A,4
COM0019445,A,4
COM0020715,A,4
COM0021364,A,4
COM0049503,C,4
COM0003881,B,4
COM0012955,B,4
COM0009047,B,4
COM0009055,C,4
COM0038313,A,4
COM0004033,A,4
COM0047784,A,4
COM0027630,B,4
COM0006646,A,4
COM0009498,B,4
COM0030275,B,4
COM0051487,A,4
COM0016365,A,4
COM0020240,A,4
COM0037652,A,4
COM0043519,A,4
COM0014514,A,4
COM0016725,A,4
COM0046197,A,4
COM0040433,A,4
COM0036295,A,4
COM0010271,C,4
COM0037688,A,4
COM0038527,A,4
COM0013309,A,4
COM0043601,A,4
COM0011836,A,4
COM0023859,A,4
COM0047809,C,4
COM0046563,B,4
COM0040157,A,4
COM0052034,A,4
COM0033513,A,4
COM0020777,B,4
COM0026233,A,4
COM0011864,A,4
COM0037824,A,4
COM0002558,B,4
COM0030530,A,4
COM0009667,A,4
COM0009507,A,4
COM0053127,B,4
COM0006449,C,4
COM0010457,A,4
COM0047331,A,4
COM0019602,C,4
COM0010346,A,4
COM0021668,A,4
COM0014423,C,4
COM0053129,A,4
COM0039866,A,4
COM0038680,A,4
COM0048399,A,4
COM0009427,A,4
COM0046155,A,4
COM0007450,A,4
COM0054243,A,4
COM0027008,C,4
COM0048600,B,4
COM0056227,C,4
COM0003261,B,4
COM0044507,A,4
COM0023413,A,4
COM0022652,A,4
COM0029615,C,4
COM0031744,A,4
COM0038433,A,4
COM0054040,A,4
COM0057114,A,4
COM0056841,A,4
COM0009116,B,4
COM0004383,C,4
COM0056027,B,4
COM0020571,B,4
COM0040932,A,4
COM0002671,A,4
COM0031950,A,4
COM0015712,A,4
COM0047319,A,4
COM0054179,A,4
COM0002215,B,4
COM0048065,B,4
COM0044705,A,4
COM0001850,B,4
COM0027467,B,4
COM0016474,A,4
COM0036161,A,4
COM0038561,B,4
COM0025810,C,4
COM0015708,A,4
COM0004876,A,4
COM0023480,A,4
COM0023761,B,4
COM0033723,A,4
COM0047156,A,4
COM0044005,A,4
COM0024861,A,4
COM0030764,B,4
COM0013675,A,4
COM0028970,A,4
COM0005678,A,4
COM0044214,B,4
COM0028129,B,4
COM0007322,A,4
COM0007668,A,4
COM0006056,B,4
COM0010041,B,4
COM0005289,B,4
COM0042623,C,4
COM0038368,C,4
COM0023952,A,4
COM0011156,A,4
COM0048556,A,4
COM0007397,A,4
COM0000695,A,4
COM0021516,A,4
COM0039956,A,4
COM0019970,A,4
COM0029872,B,4
COM0016945,A,4
COM0028442,B,4
COM0024228,A,4
COM0008162,A,4
COM0011023,A,4
COM0020196,A,4
COM0028437,B,4
COM0008986,C,4
COM0043294,A,4
COM0018513,B,4
COM0025859,A,4
COM0004360,A,4
COM0053048,C,4
COM0003624,B,4
COM0052545,A,4
COM0026876,A,4
COM0043002,A,4
COM0051421,C,4
COM0045842,C,4
COM0000541,A,4
COM0026030,A,4
COM0017833,A,4
COM0048271,A,4
COM0016198,A,4
COM0055156,C,4
COM0048007,A,4
COM0006159,B,4
COM0007210,A,4
COM0055664,C,4
COM0015701,A,4
COM0027251,B,4
COM0042910,A,4
COM0011492,C,4
COM0056400,A,4
COM0027423,A,4
COM0046355,C,4
COM0045562,A,4
COM0037047,A,4
COM0049900,A,4
COM0051662,A,4
COM0025424,B,4
COM0008541,A,4
COM0023203,B,4
COM0047599,A,4
COM0033375,A,4
COM0029616,A,4
COM0002364,B,4
COM0042555,A,4
COM0024005,B,4
COM0049377,A,4
COM0053934,C,4
COM0024701,A,4
COM0007318,A,4
COM0052674,A,4
COM0048812,A,4
COM0056777,A,4
COM0018453,C,4
COM0014976,B,4
COM0020507,A,4
COM0043175,A,4
COM0014349,B,4
COM0046473,B,4
COM0030584,A,4
COM0032422,A,4
COM0032478,B,4
COM0042724,B,4
COM0045791,B,4
COM0051969,A,4
COM0025919,A,4
COM0007933,B,4
COM0050466,C,4
COM0018774,A,4
COM0053214,C,4
COM0008708,A,4
COM0006664,A,4
COM0038162,A,4
COM0012376,A,4
COM0008943,B,4
COM0011165,B,4
COM0015573,A,4
COM0051404,B,4
COM0014488,B,4
COM0046015,A,4
COM0022754,B,4
COM0025297,B,4
COM0025730,A,4
COM0032889,C,4
COM0026947,B,4
COM0019668,A,4
COM0005109,A,4
COM0052574,A,4
COM0055036,A,4
COM0039451,A,4
COM0038366,B,4
COM0014476,A,4
COM0035163,A,4
COM0040876,B,4
COM0041448,A,4
COM0003308,B,4
COM0037631,A,4
COM0002038,A,4
COM0010320,A,4
COM0038075,B,4
COM0038136,A,4
COM0011848,B,4
COM0024670,A,4
COM0025006,A,4
COM0025411,A,4
COM0047877,B,4
COM0036746,B,4
COM0022185,A,4
COM0051682,A,4
